bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
879	605.945	2291.02	14195.000
880	606.025	2293.19	14159.000
881	606.104	2295.36	14311.000
882	606.184	2297.53	14238.000
883	606.264	2299.70	14385.000
884	606.343	2301.86	14296.000
885	606.423	2304.03	14403.000
886	606.503	2306.20	14464.000
887	606.583	2308.36	14414.000
888	606.662	2310.53	14416.000
889	606.742	2312.69	14360.000
890	606.822	2314.86	14357.000
891	606.901	2317.02	14284.000
892	606.981	2319.18	14329.000
893	607.061	2321.35	14349.000
894	607.140	2323.51	14327.000
895	607.220	2325.67	14393.000
896	607.300	2327.83	14464.000
897	607.379	2329.99	14485.000
898	607.459	2332.15	14621.000
899	607.539	2334.31	14800.000
900	607.618	2336.47	14947.000
901	607.698	2338.63	15137.000
902	607.778	2340.78	15252.000
903	607.857	2342.94	15367.000
904	607.937	2345.10	15436.000
905	608.017	2347.25	15551.000
906	608.096	2349.41	15547.000
907	608.176	2351.56	15667.000
908	608.256	2353.71	15626.000
909	608.335	2355.87	15585.000
910	608.415	2358.02	15515.000
911	608.495	2360.17	15590.000
912	608.574	2362.32	15614.000
913	608.654	2364.47	15680.000
914	608.734	2366.62	15795.000
915	608.813	2368.77	15809.000
916	608.893	2370.92	15817.000
917	608.973	2373.07	15877.000
918	609.052	2375.22	15752.000
919	609.132	2377.36	15857.000
920	609.212	2379.51	15850.000
921	609.291	2381.66	15722.000
922	609.371	2383.80	15772.000
923	609.451	2385.95	15753.000
924	609.530	2388.09	15600.000
925	609.610	2390.24	15588.000
926	609.690	2392.38	15583.000
927	609.769	2394.52	15568.000
928	609.849	2396.66	15543.000
929	609.929	2398.80	15468.000
930	610.008	2400.95	15429.000
931	610.088	2403.09	15413.000
932	610.168	2405.23	15446.000
933	610.247	2407.36	15457.000
934	610.327	2409.50	15401.000
935	610.406	2411.64	15515.000
936	610.486	2413.78	15432.000
937	610.566	2415.91	15376.000
938	610.645	2418.05	15276.000
939	610.725	2420.19	15162.000
940	610.805	2422.32	15005.000
941	610.884	2424.46	14970.000
942	610.964	2426.59	14766.000
943	611.044	2428.72	14610.000
944	611.123	2430.85	14608.000
945	611.203	2432.99	14500.000
946	611.283	2435.12	14386.000
947	611.362	2437.25	14465.000
948	611.442	2439.38	14315.000
949	611.521	2441.51	14365.000
950	611.601	2443.64	14441.000
951	611.681	2445.77	14427.000
952	611.760	2447.89	14521.000
953	611.840	2450.02	14572.000
954	611.920	2452.15	14630.000
955	611.999	2454.28	14709.000
956	612.079	2456.40	14859.000
957	612.158	2458.53	14878.000
958	612.238	2460.65	15052.000
959	612.318	2462.77	15066.000
960	612.397	2464.90	15055.000
961	612.477	2467.02	15042.000
962	612.557	2469.14	15016.000
963	612.636	2471.26	15080.000
964	612.716	2473.39	15042.000
965	612.795	2475.51	15044.000
966	612.875	2477.63	15032.000
967	612.955	2479.74	14997.000
968	613.034	2481.86	15000.000
969	613.114	2483.98	15015.000
970	613.193	2486.10	15058.000
971	613.273	2488.22	15096.000
972	613.353	2490.33	15113.000
973	613.432	2492.45	15243.000
974	613.512	2494.56	15425.000
975	613.592	2496.68	15648.000
976	613.671	2498.79	15682.000
977	613.751	2500.91	15972.000
978	613.830	2503.02	16003.000
979	613.910	2505.13	16324.000
980	613.990	2507.24	16687.000
981	614.069	2509.35	17048.000
982	614.149	2511.47	17337.000
983	614.228	2513.58	17704.000
984	614.308	2515.68	18172.000
985	614.388	2517.79	18511.000
986	614.467	2519.90	18977.000
987	614.547	2522.01	19449.000
988	614.626	2524.12	19885.000
989	614.706	2526.22	20249.000
990	614.785	2528.33	20602.000
991	614.865	2530.44	20687.000
992	614.945	2532.54	20792.000
993	615.024	2534.64	20920.000
994	615.104	2536.75	20684.000
995	615.183	2538.85	20479.000
996	615.263	2540.95	20437.000
997	615.343	2543.06	20329.000
998	615.422	2545.16	20146.000
999	615.502	2547.26	20111.000
1000	615.581	2549.36	19836.000
1001	615.661	2551.46	19667.000
1002	615.740	2553.56	19726.000
1003	615.820	2555.66	19532.000
1004	615.900	2557.75	19348.000
1005	615.979	2559.85	19270.000
1006	616.059	2561.95	19070.000
1007	616.138	2564.05	18952.000
1008	616.218	2566.14	18882.000
1009	616.297	2568.24	18849.000
1010	616.377	2570.33	18704.000
1011	616.457	2572.43	18577.000
1012	616.536	2574.52	18491.000
1013	616.616	2576.61	18435.000
1014	616.695	2578.70	18358.000
1015	616.775	2580.80	18194.000
1016	616.854	2582.89	18077.000
1017	616.934	2584.98	18029.000
1018	617.014	2587.07	17794.000
1019	617.093	2589.16	17768.000
1020	617.173	2591.25	17717.000
1021	617.252	2593.33	17695.000
1022	617.332	2595.42	17558.000
1023	617.411	2597.51	17580.000
1024	617.491	2599.60	17605.000
