bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
937	610.566	2415.91	339.000
938	610.645	2418.05	350.000
939	610.725	2420.19	373.000
940	610.805	2422.32	364.000
941	610.884	2424.46	365.000
942	610.964	2426.59	358.000
943	611.044	2428.72	338.000
944	611.123	2430.85	326.000
945	611.203	2432.99	344.000
946	611.283	2435.12	361.000
947	611.362	2437.25	355.000
948	611.442	2439.38	345.000
949	611.521	2441.51	338.000
950	611.601	2443.64	363.000
951	611.681	2445.77	362.000
952	611.760	2447.89	368.000
953	611.840	2450.02	340.000
954	611.920	2452.15	332.000
955	611.999	2454.28	356.000
956	612.079	2456.40	352.000
957	612.158	2458.53	358.000
958	612.238	2460.65	354.000
959	612.318	2462.77	360.000
960	612.397	2464.90	335.000
961	612.477	2467.02	338.000
962	612.557	2469.14	339.000
963	612.636	2471.26	354.000
964	612.716	2473.39	361.000
965	612.795	2475.51	380.000
966	612.875	2477.63	331.000
967	612.955	2479.74	336.000
968	613.034	2481.86	331.000
969	613.114	2483.98	352.000
970	613.193	2486.10	360.000
971	613.273	2488.22	348.000
972	613.353	2490.33	341.000
973	613.432	2492.45	326.000
974	613.512	2494.56	334.000
975	613.592	2496.68	356.000
976	613.671	2498.79	362.000
977	613.751	2500.91	351.000
978	613.830	2503.02	349.000
979	613.910	2505.13	332.000
980	613.990	2507.24	338.000
981	614.069	2509.35	332.000
982	614.149	2511.47	326.000
983	614.228	2513.58	356.000
984	614.308	2515.68	351.000
985	614.388	2517.79	358.000
986	614.467	2519.90	335.000
987	614.547	2522.01	329.000
988	614.626	2524.12	332.000
989	614.706	2526.22	348.000
990	614.785	2528.33	357.000
991	614.865	2530.44	334.000
992	614.945	2532.54	338.000
993	615.024	2534.64	328.000
994	615.104	2536.75	344.000
995	615.183	2538.85	348.000
996	615.263	2540.95	354.000
997	615.343	2543.06	332.000
998	615.422	2545.16	331.000
999	615.502	2547.26	335.000
1000	615.581	2549.36	341.000
1001	615.661	2551.46	343.000
1002	615.740	2553.56	354.000
1003	615.820	2555.66	340.000
1004	615.900	2557.75	338.000
1005	615.979	2559.85	326.000
1006	616.059	2561.95	360.000
1007	616.138	2564.05	348.000
1008	616.218	2566.14	358.000
1009	616.297	2568.24	328.000
1010	616.377	2570.33	324.000
1011	616.457	2572.43	330.000
1012	616.536	2574.52	342.000
1013	616.616	2576.61	358.000
1014	616.695	2578.70	358.000
1015	616.775	2580.80	331.000
1016	616.854	2582.89	332.000
1017	616.934	2584.98	333.000
1018	617.014	2587.07	345.000
1019	617.093	2589.16	349.000
1020	617.173	2591.25	352.000
1021	617.252	2593.33	335.000
1022	617.332	2595.42	324.000
1023	617.411	2597.51	317.000
1024	617.491	2599.60	338.000
