bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"100000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
879	605.945	2291.02	1126.000
880	606.025	2293.19	1139.000
881	606.104	2295.36	1136.000
882	606.184	2297.53	1102.000
883	606.264	2299.70	1113.000
884	606.343	2301.86	1120.000
885	606.423	2304.03	1132.000
886	606.503	2306.20	1138.000
887	606.583	2308.36	1144.000
888	606.662	2310.53	1119.000
889	606.742	2312.69	1137.000
890	606.822	2314.86	1136.000
891	606.901	2317.02	1140.000
892	606.981	2319.18	1148.000
893	607.061	2321.35	1124.000
894	607.140	2323.51	1110.000
895	607.220	2325.67	1121.000
896	607.300	2327.83	1143.000
897	607.379	2329.99	1134.000
898	607.459	2332.15	1138.000
899	607.539	2334.31	1138.000
900	607.618	2336.47	1163.000
901	607.698	2338.63	1182.000
902	607.778	2340.78	1186.000
903	607.857	2342.94	1178.000
904	607.937	2345.10	1154.000
905	608.017	2347.25	1174.000
906	608.096	2349.41	1193.000
907	608.176	2351.56	1196.000
908	608.256	2353.71	1187.000
909	608.335	2355.87	1163.000
910	608.415	2358.02	1198.000
911	608.495	2360.17	1189.000
912	608.574	2362.32	1180.000
913	608.654	2364.47	1188.000
914	608.734	2366.62	1184.000
915	608.813	2368.77	1184.000
916	608.893	2370.92	1221.000
917	608.973	2373.07	1225.000
918	609.052	2375.22	1220.000
919	609.132	2377.36	1202.000
920	609.212	2379.51	1216.000
921	609.291	2381.66	1230.000
922	609.371	2383.80	1253.000
923	609.451	2385.95	1245.000
924	609.530	2388.09	1240.000
925	609.610	2390.24	1226.000
926	609.690	2392.38	1232.000
927	609.769	2394.52	1251.000
928	609.849	2396.66	1244.000
929	609.929	2398.80	1231.000
930	610.008	2400.95	1218.000
931	610.088	2403.09	1205.000
932	610.168	2405.23	1211.000
933	610.247	2407.36	1221.000
934	610.327	2409.50	1241.000
935	610.406	2411.64	1253.000
936	610.486	2413.78	1218.000
937	610.566	2415.91	1217.000
938	610.645	2418.05	1204.000
939	610.725	2420.19	1243.000
940	610.805	2422.32	1217.000
941	610.884	2424.46	1198.000
942	610.964	2426.59	1175.000
943	611.044	2428.72	1158.000
944	611.123	2430.85	1140.000
945	611.203	2432.99	1163.000
946	611.283	2435.12	1165.000
947	611.362	2437.25	1159.000
948	611.442	2439.38	1143.000
949	611.521	2441.51	1132.000
950	611.601	2443.64	1152.000
951	611.681	2445.77	1177.000
952	611.760	2447.89	1165.000
953	611.840	2450.02	1168.000
954	611.920	2452.15	1156.000
955	611.999	2454.28	1142.000
956	612.079	2456.40	1180.000
957	612.158	2458.53	1172.000
958	612.238	2460.65	1200.000
959	612.318	2462.77	1211.000
960	612.397	2464.90	1171.000
961	612.477	2467.02	1183.000
962	612.557	2469.14	1184.000
963	612.636	2471.26	1192.000
964	612.716	2473.39	1195.000
965	612.795	2475.51	1165.000
966	612.875	2477.63	1181.000
967	612.955	2479.74	1142.000
968	613.034	2481.86	1190.000
969	613.114	2483.98	1199.000
970	613.193	2486.10	1172.000
971	613.273	2488.22	1173.000
972	613.353	2490.33	1158.000
973	613.432	2492.45	1205.000
974	613.512	2494.56	1232.000
975	613.592	2496.68	1226.000
976	613.671	2498.79	1227.000
977	613.751	2500.91	1241.000
978	613.830	2503.02	1253.000
979	613.910	2505.13	1286.000
980	613.990	2507.24	1298.000
981	614.069	2509.35	1334.000
982	614.149	2511.47	1325.000
983	614.228	2513.58	1343.000
984	614.308	2515.68	1373.000
985	614.388	2517.79	1428.000
986	614.467	2519.90	1428.000
987	614.547	2522.01	1426.000
988	614.626	2524.12	1468.000
989	614.706	2526.22	1502.000
990	614.785	2528.33	1536.000
991	614.865	2530.44	1527.000
992	614.945	2532.54	1519.000
993	615.024	2534.64	1518.000
994	615.104	2536.75	1526.000
995	615.183	2538.85	1498.000
996	615.263	2540.95	1502.000
997	615.343	2543.06	1483.000
998	615.422	2545.16	1462.000
999	615.502	2547.26	1468.000
1000	615.581	2549.36	1474.000
1001	615.661	2551.46	1479.000
1002	615.740	2553.56	1474.000
1003	615.820	2555.66	1461.000
1004	615.900	2557.75	1436.000
1005	615.979	2559.85	1420.000
1006	616.059	2561.95	1443.000
1007	616.138	2564.05	1461.000
1008	616.218	2566.14	1438.000
1009	616.297	2568.24	1426.000
1010	616.377	2570.33	1432.000
1011	616.457	2572.43	1444.000
1012	616.536	2574.52	1452.000
1013	616.616	2576.61	1465.000
1014	616.695	2578.70	1452.000
1015	616.775	2580.80	1428.000
1016	616.854	2582.89	1418.000
1017	616.934	2584.98	1433.000
1018	617.014	2587.07	1441.000
1019	617.093	2589.16	1429.000
1020	617.173	2591.25	1374.000
1021	617.252	2593.33	1356.000
1022	617.332	2595.42	1364.000
1023	617.411	2597.51	1390.000
1024	617.491	2599.60	1386.000
