bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
898	607.459	2332.15	991.000
899	607.539	2334.31	1018.000
900	607.618	2336.47	1057.000
901	607.698	2338.63	1035.000
902	607.778	2340.78	1040.000
903	607.857	2342.94	1046.000
904	607.937	2345.10	1031.000
905	608.017	2347.25	1036.000
906	608.096	2349.41	1061.000
907	608.176	2351.56	1060.000
908	608.256	2353.71	1073.000
909	608.335	2355.87	1033.000
910	608.415	2358.02	1036.000
911	608.495	2360.17	1045.000
912	608.574	2362.32	1041.000
913	608.654	2364.47	1062.000
914	608.734	2366.62	1050.000
915	608.813	2368.77	1060.000
916	608.893	2370.92	1056.000
917	608.973	2373.07	1075.000
918	609.052	2375.22	1079.000
919	609.132	2377.36	1074.000
920	609.212	2379.51	1047.000
921	609.291	2381.66	1046.000
922	609.371	2383.80	1079.000
923	609.451	2385.95	1077.000
924	609.530	2388.09	1068.000
925	609.610	2390.24	1081.000
926	609.690	2392.38	1067.000
927	609.769	2394.52	1024.000
928	609.849	2396.66	1079.000
929	609.929	2398.80	1045.000
930	610.008	2400.95	1075.000
931	610.088	2403.09	1068.000
932	610.168	2405.23	1093.000
933	610.247	2407.36	1067.000
934	610.327	2409.50	1058.000
935	610.406	2411.64	1064.000
936	610.486	2413.78	1075.000
937	610.566	2415.91	1078.000
938	610.645	2418.05	1073.000
939	610.725	2420.19	1063.000
940	610.805	2422.32	1026.000
941	610.884	2424.46	1025.000
942	610.964	2426.59	1044.000
943	611.044	2428.72	1036.000
944	611.123	2430.85	1029.000
945	611.203	2432.99	1007.000
946	611.283	2435.12	998.000
947	611.362	2437.25	1011.000
948	611.442	2439.38	1034.000
949	611.521	2441.51	1033.000
950	611.601	2443.64	1023.000
951	611.681	2445.77	988.000
952	611.760	2447.89	1037.000
953	611.840	2450.02	1046.000
954	611.920	2452.15	1045.000
955	611.999	2454.28	1042.000
956	612.079	2456.40	1022.000
957	612.158	2458.53	1049.000
958	612.238	2460.65	1050.000
959	612.318	2462.77	1061.000
960	612.397	2464.90	1057.000
961	612.477	2467.02	1064.000
962	612.557	2469.14	1049.000
963	612.636	2471.26	1027.000
964	612.716	2473.39	1027.000
965	612.795	2475.51	1049.000
966	612.875	2477.63	1045.000
967	612.955	2479.74	1027.000
968	613.034	2481.86	1015.000
969	613.114	2483.98	1028.000
970	613.193	2486.10	1011.000
971	613.273	2488.22	1020.000
972	613.353	2490.33	1046.000
973	613.432	2492.45	1040.000
974	613.512	2494.56	1048.000
975	613.592	2496.68	1073.000
976	613.671	2498.79	1074.000
977	613.751	2500.91	1088.000
978	613.830	2503.02	1095.000
979	613.910	2505.13	1116.000
980	613.990	2507.24	1129.000
981	614.069	2509.35	1133.000
982	614.149	2511.47	1168.000
983	614.228	2513.58	1194.000
984	614.308	2515.68	1219.000
985	614.388	2517.79	1242.000
986	614.467	2519.90	1253.000
987	614.547	2522.01	1306.000
988	614.626	2524.12	1330.000
989	614.706	2526.22	1375.000
990	614.785	2528.33	1398.000
991	614.865	2530.44	1368.000
992	614.945	2532.54	1343.000
993	615.024	2534.64	1337.000
994	615.104	2536.75	1344.000
995	615.183	2538.85	1319.000
996	615.263	2540.95	1287.000
997	615.343	2543.06	1280.000
998	615.422	2545.16	1293.000
999	615.502	2547.26	1301.000
1000	615.581	2549.36	1298.000
1001	615.661	2551.46	1255.000
1002	615.740	2553.56	1258.000
1003	615.820	2555.66	1240.000
1004	615.900	2557.75	1250.000
1005	615.979	2559.85	1236.000
1006	616.059	2561.95	1201.000
1007	616.138	2564.05	1205.000
1008	616.218	2566.14	1213.000
1009	616.297	2568.24	1188.000
1010	616.377	2570.33	1204.000
1011	616.457	2572.43	1201.000
1012	616.536	2574.52	1164.000
1013	616.616	2576.61	1168.000
1014	616.695	2578.70	1181.000
1015	616.775	2580.80	1169.000
1016	616.854	2582.89	1167.000
1017	616.934	2584.98	1154.000
1018	617.014	2587.07	1141.000
1019	617.093	2589.16	1103.000
1020	617.173	2591.25	1114.000
1021	617.252	2593.33	1121.000
1022	617.332	2595.42	1150.000
1023	617.411	2597.51	1152.000
1024	617.491	2599.60	1134.000
