bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"100000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
921	609.291	2381.66	438.000
922	609.371	2383.80	441.000
923	609.451	2385.95	446.000
924	609.530	2388.09	420.000
925	609.610	2390.24	420.000
926	609.690	2392.38	426.000
927	609.769	2394.52	432.000
928	609.849	2396.66	448.000
929	609.929	2398.80	447.000
930	610.008	2400.95	425.000
931	610.088	2403.09	421.000
932	610.168	2405.23	440.000
933	610.247	2407.36	430.000
934	610.327	2409.50	445.000
935	610.406	2411.64	411.000
936	610.486	2413.78	422.000
937	610.566	2415.91	435.000
938	610.645	2418.05	442.000
939	610.725	2420.19	441.000
940	610.805	2422.32	416.000
941	610.884	2424.46	405.000
942	610.964	2426.59	406.000
943	611.044	2428.72	428.000
944	611.123	2430.85	415.000
945	611.203	2432.99	428.000
946	611.283	2435.12	403.000
947	611.362	2437.25	389.000
948	611.442	2439.38	399.000
949	611.521	2441.51	427.000
950	611.601	2443.64	416.000
951	611.681	2445.77	428.000
952	611.760	2447.89	413.000
953	611.840	2450.02	398.000
954	611.920	2452.15	399.000
955	611.999	2454.28	400.000
956	612.079	2456.40	407.000
957	612.158	2458.53	427.000
958	612.238	2460.65	425.000
959	612.318	2462.77	422.000
960	612.397	2464.90	406.000
961	612.477	2467.02	395.000
962	612.557	2469.14	401.000
963	612.636	2471.26	421.000
964	612.716	2473.39	418.000
965	612.795	2475.51	406.000
966	612.875	2477.63	409.000
967	612.955	2479.74	419.000
968	613.034	2481.86	427.000
969	613.114	2483.98	425.000
970	613.193	2486.10	409.000
971	613.273	2488.22	408.000
972	613.353	2490.33	405.000
973	613.432	2492.45	405.000
974	613.512	2494.56	423.000
975	613.592	2496.68	434.000
976	613.671	2498.79	436.000
977	613.751	2500.91	430.000
978	613.830	2503.02	425.000
979	613.910	2505.13	431.000
980	613.990	2507.24	453.000
981	614.069	2509.35	456.000
982	614.149	2511.47	441.000
983	614.228	2513.58	440.000
984	614.308	2515.68	440.000
985	614.388	2517.79	472.000
986	614.467	2519.90	491.000
987	614.547	2522.01	475.000
988	614.626	2524.12	467.000
989	614.706	2526.22	482.000
990	614.785	2528.33	496.000
991	614.865	2530.44	509.000
992	614.945	2532.54	515.000
993	615.024	2534.64	500.000
994	615.104	2536.75	479.000
995	615.183	2538.85	485.000
996	615.263	2540.95	496.000
997	615.343	2543.06	501.000
998	615.422	2545.16	500.000
999	615.502	2547.26	489.000
1000	615.581	2549.36	480.000
1001	615.661	2551.46	472.000
1002	615.740	2553.56	464.000
1003	615.820	2555.66	488.000
1004	615.900	2557.75	500.000
1005	615.979	2559.85	457.000
1006	616.059	2561.95	468.000
1007	616.138	2564.05	469.000
1008	616.218	2566.14	485.000
1009	616.297	2568.24	494.000
1010	616.377	2570.33	475.000
1011	616.457	2572.43	462.000
1012	616.536	2574.52	463.000
1013	616.616	2576.61	469.000
1014	616.695	2578.70	487.000
1015	616.775	2580.80	488.000
1016	616.854	2582.89	460.000
1017	616.934	2584.98	458.000
1018	617.014	2587.07	453.000
1019	617.093	2589.16	472.000
1020	617.173	2591.25	474.000
1021	617.252	2593.33	455.000
1022	617.332	2595.42	430.000
1023	617.411	2597.51	446.000
1024	617.491	2599.60	446.000
