bGennerate:0
capture_settings:{"isBlankCap":"0","laser":"100%","nInteCount":"1","nInteTime":"1000000","nTimeCycle":"100","nTimeSeq":"5","objGlass":"10x / 0.3NA","slit":"50μm","spectra_type":"0-2000cm⁻¹"}
Pixel	Wavelength	RamanShift	Value
937	610.566	2415.91	467.000
938	610.645	2418.05	502.000
939	610.725	2420.19	503.000
940	610.805	2422.32	511.000
941	610.884	2424.46	486.000
942	610.964	2426.59	483.000
943	611.044	2428.72	489.000
944	611.123	2430.85	476.000
945	611.203	2432.99	509.000
946	611.283	2435.12	513.000
947	611.362	2437.25	502.000
948	611.442	2439.38	488.000
949	611.521	2441.51	485.000
950	611.601	2443.64	507.000
951	611.681	2445.77	515.000
952	611.760	2447.89	512.000
953	611.840	2450.02	487.000
954	611.920	2452.15	494.000
955	611.999	2454.28	492.000
956	612.079	2456.40	512.000
957	612.158	2458.53	511.000
958	612.238	2460.65	490.000
959	612.318	2462.77	489.000
960	612.397	2464.90	504.000
961	612.477	2467.02	515.000
962	612.557	2469.14	515.000
963	612.636	2471.26	526.000
964	612.716	2473.39	531.000
965	612.795	2475.51	508.000
966	612.875	2477.63	498.000
967	612.955	2479.74	500.000
968	613.034	2481.86	512.000
969	613.114	2483.98	526.000
970	613.193	2486.10	523.000
971	613.273	2488.22	525.000
972	613.353	2490.33	512.000
973	613.432	2492.45	505.000
974	613.512	2494.56	525.000
975	613.592	2496.68	534.000
976	613.671	2498.79	513.000
977	613.751	2500.91	497.000
978	613.830	2503.02	493.000
979	613.910	2505.13	525.000
980	613.990	2507.24	522.000
981	614.069	2509.35	507.000
982	614.149	2511.47	519.000
983	614.228	2513.58	516.000
984	614.308	2515.68	542.000
985	614.388	2517.79	539.000
986	614.467	2519.90	540.000
987	614.547	2522.01	517.000
988	614.626	2524.12	517.000
989	614.706	2526.22	511.000
990	614.785	2528.33	527.000
991	614.865	2530.44	549.000
992	614.945	2532.54	539.000
993	615.024	2534.64	543.000
994	615.104	2536.75	533.000
995	615.183	2538.85	523.000
996	615.263	2540.95	522.000
997	615.343	2543.06	549.000
998	615.422	2545.16	566.000
999	615.502	2547.26	546.000
1000	615.581	2549.36	523.000
1001	615.661	2551.46	552.000
1002	615.740	2553.56	549.000
1003	615.820	2555.66	552.000
1004	615.900	2557.75	538.000
1005	615.979	2559.85	541.000
1006	616.059	2561.95	535.000
1007	616.138	2564.05	559.000
1008	616.218	2566.14	558.000
1009	616.297	2568.24	565.000
1010	616.377	2570.33	545.000
1011	616.457	2572.43	553.000
1012	616.536	2574.52	540.000
1013	616.616	2576.61	540.000
1014	616.695	2578.70	571.000
1015	616.775	2580.80	552.000
1016	616.854	2582.89	557.000
1017	616.934	2584.98	551.000
1018	617.014	2587.07	569.000
1019	617.093	2589.16	571.000
1020	617.173	2591.25	569.000
1021	617.252	2593.33	577.000
1022	617.332	2595.42	556.000
1023	617.411	2597.51	546.000
1024	617.491	2599.60	539.000
